doc_id,cited_by_count,topic,topic_weight,topic_label,hex_colour,topic x,topic y
8598,0,3,0.0497981364649608,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-1.1867384,11.985873
8599,0,14,0.007007024809026934,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,4.129038,1.8492898
8600,0,19,0.042225660865036554,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,6.375652,3.0555205
8601,0,1,0.10168273758017253,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.5731682,-0.5892495
8602,0,10,0.0091428910947702,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,1.4860414,11.666701
8603,0,11,0.08838114300446946,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.272679,1.3704739
8604,0,2,0.08758835168601525,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.982573,2.3137898
8605,0,2,0.0576671306417206,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.35983,2.3467233
8606,0,11,0.08385470669510829,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,6.7689986,0.6256303
8607,0,0,0.027880993986265982,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,4.351197,7.6909337
8608,0,9,0.06802877978013837,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.2720113,9.553207
8609,0,14,0.1162885868435901,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,1.4102052,2.5165517
8610,0,1,0.12325256351427201,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.0769016,0.22155611
8611,0,4,0.136243407568931,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.4241228,3.4363973
8612,0,4,0.029402420947736076,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,-1.0682449,5.132664
8613,0,10,0.0776105357665612,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.61003417,11.856982
8614,0,9,0.05491414007497208,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.560873,8.870134
8615,0,19,0.12200890708267978,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,5.5618715,3.3921258
8616,0,1,0.09339208236127637,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.6138412,-0.62896323
8617,0,10,0.03175254838959836,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.08433368,11.507254
8618,0,14,0.10599606529337907,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,4.867964,0.7323499
8619,0,8,0.1397221072999624,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,4.0829005,0.6689086
8620,0,4,0.1725702509471761,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.611417,4.5852327
8621,0,9,0.051514335080509795,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.662333,8.905291
8622,0,17,0.08985860810576429,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.1527503,8.512163
8623,0,8,0.05081083156478131,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,4.7157464,0.36401308
8624,0,10,0.029928378549932716,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.34610122,11.456597
8625,0,9,0.00504711372483677,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.6415052,7.6189904
8626,0,16,0.03717729051351384,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,1.505449,7.2156343
8627,0,17,0.03776320614062594,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.1140397,8.017826
8628,0,19,0.017483173402200614,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,6.5310717,3.1066673
8629,0,17,0.05841801169957521,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.196896,8.470216
8630,0,16,0.0386741268261806,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,1.5194546,7.2614393
8631,0,15,0.16639692589287738,15: [n=205] zika|zikv|chikungunya|yellow|viruses|microcephaly|flavivirus|nile|brazil|west,#aaffc3,6.005969,11.640388
8632,0,4,0.08147775047069125,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.14833298,4.093741
8633,0,16,0.05484181617080515,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,-0.3600174,6.1406116
8634,0,0,0.009743573524457568,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,3.950304,6.8821206
8635,0,16,0.0723640471567149,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,0.21749388,7.110059
8636,0,17,0.04713608815986172,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,0.36434177,8.936202
8637,0,5,0.08056854873813445,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.309259,6.2137394
8638,0,12,0.007781035714369146,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.345883,6.1965
8639,0,7,0.10018893899835346,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.3984733,5.0917926
8640,0,14,0.048339241498217826,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.8164735,1.3809215
8641,0,1,0.09124035869447182,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.721584,0.40501234
8642,0,16,0.09708626479078636,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,-0.95029694,0.64325476
8643,0,1,0.0752253742594966,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.8654927,0.6155582
8644,0,4,0.09408152124102041,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,-0.1276526,1.8110908
8645,0,16,0.09311933731506947,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,-0.40761423,1.3061205
8646,0,4,0.10502565678807181,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,-0.0036710396,0.47196692
8647,0,16,0.11613256731652259,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,-0.91786134,0.6802076
8648,0,1,0.10988796808908723,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-0.97236806,0.6124546
8649,0,4,0.12803239156808063,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.43985695,0.7359157
8650,0,1,0.11023794694083199,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.0276471,0.9510756
8651,0,9,0.10307891577690827,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.268446,8.501441
8652,0,0,0.02017534802933129,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,1.694453,8.874039
8653,0,16,0.09950810848075516,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,-0.8824191,0.65173763
8654,0,1,0.057162324486036656,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-0.62820506,0.5555818
8655,0,9,0.03717490363478067,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.728792,7.611885
8656,0,8,0.04119516315544315,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,4.3653054,1.7158469
8657,0,4,0.0990421614615931,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,1.2525138,4.255453
8658,0,11,0.08219852291256251,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,8.397739,0.77201766
8659,0,8,0.0993398831271629,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,5.0579586,0.93979424
8660,0,13,0.033460445750495754,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,4.127187,8.47599
8661,0,7,0.06470309068650214,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.5174785,5.4234996
8662,0,17,0.03280076851831341,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.8058393,7.206984
8663,0,5,0.008746348227923783,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.2543724,6.2785487
8664,0,7,0.04772705386625183,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,7.393091,5.1247053
8665,0,14,0.0574720778143218,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,1.8390712,3.0767024
8666,0,2,0.05989399376950252,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.978245,2.362729
8667,0,5,0.10666853614435023,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.4776366,5.2224097
8668,0,5,0.070734279741833,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-2.6178231,4.7094436
8669,0,17,0.031456748953459415,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.5651544,8.754171
8670,0,2,0.06843617288473025,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.984642,2.5901675
8671,0,10,0.006269003600815807,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.85102826,11.207308
8672,0,1,0.10858093643924181,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-2.5323548,-0.08959496
8673,0,1,0.12207365021174177,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.8812741,0.4750282
8674,0,17,0.013867850768482586,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-0.863826,9.795782
8675,0,12,0.012468310000375717,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.639181,5.9560213
8676,0,19,0.04952899877042868,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,4.375306,4.1937866
8677,0,1,0.12768110495798557,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.1363753,0.9408447
8678,0,11,0.08140697555281494,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,8.573085,1.5113703
8679,0,11,0.1873906771771768,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,6.5582023,1.6235622
8680,0,11,0.17632943422428854,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.666774,1.8378634
8681,0,15,0.07718572777806078,15: [n=205] zika|zikv|chikungunya|yellow|viruses|microcephaly|flavivirus|nile|brazil|west,#aaffc3,6.6457324,10.287373
8682,0,0,0.04822744405489002,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,4.542237,5.647988
8683,0,10,0.009222744636225258,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,1.6352987,12.045558
8684,0,18,0.04539379470732006,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,7.8483024,3.6926122
8685,0,3,0.013345314600894675,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-1.6241825,10.294011
8686,0,1,0.1183517027923653,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.5914203,-0.6228946
8687,0,19,0.09614019640849361,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,4.7400923,3.1633456
8688,0,16,0.1199267706385502,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,-0.2818689,0.22048122
8689,0,15,0.09857822411643984,15: [n=205] zika|zikv|chikungunya|yellow|viruses|microcephaly|flavivirus|nile|brazil|west,#aaffc3,6.197044,10.147622
8690,0,2,0.04389148603397982,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.553109,2.7337296
8691,0,2,0.05389349165128576,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.65995,2.3386574
8692,0,5,0.11794801137582274,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-4.0948095,5.5459485
8693,0,3,0.013500502667348098,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-1.8809643,10.827656
8694,0,2,0.06359491480892797,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.762343,2.3481996
8695,0,10,0.025450703139024124,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,-0.1536534,10.167157
8696,0,4,0.12193684714741292,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.049048968,4.3042073
8697,0,1,0.09353927358916439,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-2.5783796,-0.8232252
8698,0,9,0.08042914819299421,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.020209,8.012455
8699,0,13,0.0441298973012562,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,3.0400846,7.3655243
8700,0,11,0.1768781945638582,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.7099414,1.3277447
8701,0,17,0.08106525363848081,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.9332834,9.027219
8702,0,17,0.05171284759403871,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.1977694,7.750263
8703,0,9,0.04957788765616268,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.120376,8.502927
8704,0,1,0.11704893346548777,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.9158514,0.5115396
8705,0,17,0.029434759453903968,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,0.9078553,9.537804
8706,0,1,0.09678546328480418,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.6833133,0.35559657
8707,0,1,0.1271476628232428,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.6340704,0.16956636
8708,0,9,0.011020250278967645,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,8.1191635,9.049253
8709,0,17,0.06948181415536825,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.4028418,9.133107
8710,0,9,0.019766371549376226,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,5.490443,8.091544
8711,0,11,0.059245751193663314,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.102951,0.29691747
8712,0,1,0.13362362554610138,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.6908724,0.22281581
8713,0,3,0.08247628770132516,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-1.3444904,11.766698
8714,0,19,0.10473421604280095,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,5.632292,3.472631
8715,0,10,0.11961366586661645,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,-2.7215376,-0.90354997
8716,0,13,0.08307774056596406,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,3.3757753,10.266975
8717,0,5,0.05344436371391532,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.9064362,4.2659535
8718,0,8,0.13640508494268866,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,5.118535,2.1911576
8719,0,7,0.11595985141379958,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.374633,5.4258547
8720,0,6,0.10637077986960819,6: [n=127] de|la|en|el|del|que|los|se|para|da,#42d4f4,2.297115,4.2229896
8721,0,18,0.19554669449756892,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,7.202895,4.3248262
8722,0,19,0.10820089761045518,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,4.922208,2.4156666
8723,0,4,0.08048646295097943,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.2646797,5.7421694
8724,0,14,0.09924650281435021,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.9841294,1.233418
8725,0,0,0.016281515629338484,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,1.8042313,6.5665545
8726,0,19,0.1369648990954912,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,5.152492,2.605628
8727,0,17,0.02356845756176712,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-0.68078274,9.445092
8728,0,2,0.0669250176545403,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.115746,1.8146311
8729,0,9,0.055904143588088526,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.5743046,8.727715
8730,0,9,0.039357903450206115,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.559358,8.833284
8731,0,7,0.1006877644701602,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.207134,9.602862
8732,0,19,0.051123040704758406,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,4.938868,2.414477
8733,0,17,0.06482154166973297,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.5999451,7.506044
8734,0,13,0.04298710887496367,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,4.078345,9.274705
8735,0,19,0.029659496103801617,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,6.8412,3.91334
8736,0,1,0.11781004838088528,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.7325623,0.24529544
8737,0,5,0.1309607200467034,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.4715965,5.044966
8738,0,10,0.06951309729965453,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,1.0167825,11.809308
8739,0,5,0.09163447684558676,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.509784,4.947815
8740,0,11,0.05570548039181614,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,8.527913,1.7390424
8741,0,7,0.054712191431805446,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.8442283,5.8408427
8742,0,18,0.10717369606043631,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,5.704182,4.1365275
8743,0,7,0.033103060522055375,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,5.8521852,3.290674
8744,0,2,0.07306029464410482,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.552277,2.3094969
8745,0,11,0.043185488727744824,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,8.51057,1.7921106
8746,0,14,0.11044918053572148,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.047597,2.4176898
8747,0,17,0.08703027258519501,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.118942,7.9996624
8748,0,9,0.09430748563529834,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.2870293,8.552528
8749,0,17,0.03138576878382132,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.9352148,6.9863167
8750,0,16,0.04739638479350025,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,0.7928007,5.701569
8751,0,13,0.07768313782884874,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,4.009824,10.127392
8752,0,0,0.0,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,0.50865906,3.9852843
8753,0,7,0.007185898333289557,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,7.4510136,5.1206846
8754,0,19,0.025113703218991937,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,6.2908325,3.6212742
8755,0,2,0.07732257656797879,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.714445,2.4027123
8756,0,4,0.04899699281838755,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,6.553415,-0.036760755
8757,0,9,0.10826058497158551,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.6339517,8.932288
8758,0,18,0.014382909748474887,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,7.4466662,4.2416706
8759,0,10,0.08429611471903964,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.81437397,12.194879
8760,0,9,0.12587427089957245,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.5588107,8.265654
8761,0,3,0.05495002744798735,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-0.5377812,11.516698
8762,0,14,0.11148813403566862,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,4.7693596,2.3279164
8763,0,10,0.08429611471903964,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.77800673,12.182881
8764,0,1,0.09757341700506773,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.6760062,-0.033336308
8765,0,17,0.0346777324596659,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-3.0486207,6.8972178
8766,0,9,0.04608963944960876,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.3592753,8.57196
8767,0,14,0.028403927387474187,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,5.5029674,3.9641397
8768,0,7,0.03371092696721785,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.788968,5.7152214
8769,0,7,0.11275359668194773,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.8926044,5.753267
8770,0,11,0.016786614239291026,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,6.6938634,3.162669
8771,0,7,0.11470770946243884,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,7.013813,5.7674
8772,0,7,0.1062984602606326,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.88994,3.7587972
8773,0,13,0.06733387101502708,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,4.988199,8.15337
8774,0,7,0.12574774902960206,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.7615743,5.7713323
8775,0,9,0.03693312927966212,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.759401,8.059544
8776,0,17,0.08225303934107779,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.0067968,8.743711
8777,0,7,0.13829478528940298,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.8920016,3.8260534
8778,0,13,0.020491786001015026,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,1.8420607,9.58092
8779,0,17,0.0458577927363235,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.6946845,7.3548946
8780,0,17,0.0883242636933053,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.9405473,9.071766
8781,0,7,0.13638528590972648,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.7461786,5.823888
